Time (s),W,X,Y,Z
26.241810799,-0.5315768,-0.05471005,0.09597231,-0.8377648
26.259321690,-0.5318244,-0.05672994,0.09292846,-0.8378165
26.279335022,-0.5323652,-0.05909201,0.09311184,-0.8372892
26.299347401,-0.5331901,-0.05479345,0.08982746,-0.8374155
26.319360733,-0.5343407,-0.05241772,0.08050121,-0.8377826
26.339373589,-0.5352196,-0.05184988,0.07562586,-0.8377112
26.359385967,-0.5359643,-0.04919646,0.07070212,-0.8378252
26.379399300,-0.5365664,-0.05103187,0.06699137,-0.8376348
26.399412155,-0.537109,-0.05137119,0.06230276,-0.8376281
26.419425011,-0.5375413,-0.05218207,0.05878066,-0.8375553
26.439437866,-0.5380378,-0.05342407,0.06012283,-0.8370628
26.459451199,-0.5381544,-0.05513106,0.06535838,-0.8364845
26.479463577,-0.5384195,-0.05929713,0.06910573,-0.8357275
26.499476433,-0.5387918,-0.05888671,0.06834932,-0.8355788
26.519489765,-0.5388087,-0.05762522,0.07323769,-0.8352416
26.539502144,-0.5389035,-0.05234402,0.07558964,-0.8353184
26.559515476,-0.5388146,-0.04418469,0.08491527,-0.8349513
26.579528332,-0.5392506,-0.03146465,0.08208045,-0.8355293
26.599541187,-0.5400538,-0.02041161,0.07542734,-0.8359807
26.619554043,-0.5404887,-0.0118656,0.06669595,-0.8366066
26.639567375,-0.5409511,-0.005661061,0.05657133,-0.8371184
26.659579754,-0.5422524,0.001365236,0.04725792,-0.836872
26.679592609,-0.5443928,0.009534178,0.04202166,-0.8357078
26.699605942,-0.5465906,0.01483666,0.0433102,-0.8341286
26.719618320,-0.5483646,0.03077901,0.04007781,-0.8326886
26.739631653,-0.546167,0.08129439,0.05053218,-0.8301607
26.759644508,-0.535262,0.1829194,0.1191822,-0.8139148
26.779656887,-0.5058187,0.3188344,0.2174447,-0.7693087
26.799670219,-0.4474791,0.4764429,0.3247716,-0.6811118
26.819683552,-0.3536515,0.6260622,0.4292535,-0.5434548
26.839695930,-0.2390429,0.7360711,0.5071723,-0.3747789
26.859708786,-0.1238428,0.7978719,0.5479903,-0.2107038
26.879722118,-0.04812009,0.8168911,0.5634001,-0.09788232
26.899734497,-0.03983049,0.8147181,0.5733776,-0.05013755
26.919747829,-0.06403457,0.8146343,0.5715737,-0.04692248
26.939760685,-0.05335518,0.816775,0.5715024,0.006650467
26.959773064,-0.06672001,0.8175971,0.5671515,0.04527746
26.979786396,-0.06808767,0.820211,0.5620388,0.05794879
26.999799252,-0.0672133,0.8228016,0.5585585,0.05585662
27.019812107,-0.06516816,0.8241745,0.5566675,0.05690684
27.039824963,-0.06425149,0.8262113,0.5534797,0.05945159
27.059838295,-0.06056201,0.827462,0.5524424,0.05544429
27.079850674,-0.06210751,0.8276626,0.5525605,0.04921145
27.099864006,-0.05772227,0.8275354,0.5534158,0.04702941
27.119876862,-0.05722814,0.8270209,0.5545487,0.04318409
27.139889240,-0.05628979,0.8262007,0.5560602,0.0406029
27.159902573,-0.05043538,0.8263433,0.5566755,0.03678505
27.179915428,-0.05080358,0.8258652,0.5574637,0.03503479
27.199928284,-0.05009004,0.8254865,0.5581508,0.03403509
27.219941139,-0.04992815,0.8251474,0.5586967,0.03353556
27.239953518,-0.04853324,0.824793,0.5591651,0.03637542
27.259966850,-0.04481585,0.8247668,0.5597892,0.03185809
27.279979706,-0.04047679,0.8246461,0.5603511,0.03090204
27.299992561,-0.04217992,0.8243416,0.5605881,0.03241027
27.320005417,-0.04457038,0.8241485,0.5606399,0.03321275
27.340018749,-0.04334898,0.8241062,0.5608336,0.03260691
27.360031605,-0.0337578,0.8244092,0.5612826,0.02827485
27.380044460,-0.03268258,0.8244844,0.5612541,0.0279068
27.400057316,-0.04223529,0.8239661,0.5612407,0.03054177
27.420069695,-0.03994387,0.824203,0.5611861,0.02814079
27.440083027,-0.04269095,0.82394,0.5613587,0.02836488
27.460095883,-0.04310974,0.8238316,0.5612168,0.03326329
27.480109215,-0.03938967,0.8240823,0.5613438,0.02928179
27.500121593,-0.03795146,0.8240532,0.5615615,0.02779168
27.520134926,-0.03775671,0.8238508,0.5617371,0.03038836
27.540147304,-0.04070137,0.8234584,0.5619833,0.0325875
27.560160160,-0.0425082,0.8231261,0.5620063,0.03785824
27.580173492,-0.04454266,0.8228184,0.5624409,0.03569137
27.600185871,-0.03899729,0.8228074,0.5629318,0.03468087
27.620199203,-0.03622881,0.8225854,0.5635528,0.03281306
27.640212059,-0.03208715,0.8224897,0.5638565,0.03427296
27.660225391,-0.02946773,0.8224553,0.5641338,0.03286129
27.680237770,-0.02676235,0.8222795,0.5646195,0.03119017
27.700251102,-0.02483724,0.8219424,0.5653327,0.02864444
27.720263958,-0.03069574,0.8214186,0.5655219,0.03379084
27.740276337,-0.03284243,0.8210662,0.5660378,0.0316297
27.760289669,-0.02717793,0.8209689,0.5663915,0.03316344
27.780302525,-0.03159757,0.8204722,0.5667623,0.03514222
27.800315380,-0.03056789,0.8201734,0.5676042,0.02888549
27.820328236,-0.02397607,0.8202841,0.5681189,0.0206839
27.840341568,-0.02937435,0.8194714,0.5688565,0.02517772
27.860353947,-0.0218836,0.8193541,0.5692599,0.02740191
27.880367279,-0.02256069,0.8189863,0.569894,0.02451744
27.900380135,-0.02962925,0.8184182,0.5702744,0.02699401
27.920392513,-0.03485607,0.8179292,0.5705098,0.03038467
27.940405846,-0.03516531,0.8175185,0.5709414,0.03287283
27.960418701,-0.02848542,0.8172876,0.5717682,0.03063587
27.980431557,-0.02558611,0.8170515,0.5723091,0.02936386
28.000444412,-0.02746286,0.8164583,0.5732543,0.02547295
28.020457745,-0.02309198,0.8165054,0.5734769,0.02318266
28.040470123,-0.0303708,0.8157609,0.574248,0.02188167
28.060482979,-0.02941744,0.8153133,0.5745621,0.03008091
28.080496311,-0.01911275,0.8155338,0.5749723,0.02395782
28.100508690,-0.02887296,0.814872,0.5754922,0.02421403
28.120522022,-0.03655072,0.8143256,0.5754453,0.03206617
28.140534878,-0.03489994,0.814236,0.5757695,0.0303116
28.160547733,-0.03371826,0.814087,0.5761563,0.02823317
28.180560589,-0.02826679,0.8140132,0.5765733,0.02782657
28.200573921,-0.02738534,0.8138894,0.5768399,0.02678594
28.220586300,-0.02537408,0.8139286,0.5770689,0.02226415
28.240599155,-0.02851754,0.8135718,0.5773783,0.02344933
28.260612488,-0.02743905,0.8132168,0.5778635,0.02504119
28.280624867,-0.02517537,0.81297,0.5783647,0.02383287
28.300638199,-0.02571787,0.8124654,0.5789672,0.02574928
28.320651054,-0.0262123,0.8119454,0.5796568,0.02614219
28.340663433,-0.02491268,0.8115697,0.5802317,0.02632409
28.360676766,-0.02666467,0.81094,0.5810532,0.02589009
28.380690098,-0.02353994,0.8105161,0.5817952,0.02552611
28.400702477,-0.01997085,0.8101278,0.5826222,0.02175498
28.420715332,-0.01847292,0.8096589,0.583314,0.02199018
28.440728665,-0.01883413,0.8092839,0.5838577,0.02104043
28.460741043,-0.02061097,0.808729,0.5844683,0.02360453
28.480754375,-0.02068373,0.8083047,0.5850031,0.02479024
28.500767231,-0.02045375,0.8079903,0.5853927,0.02600754
28.520779610,-0.02080413,0.8076683,0.5858293,0.02590097
28.540792942,-0.01954756,0.8074756,0.5861114,0.02649834
28.560805797,-0.0189743,0.8072767,0.5864222,0.02609535
28.580818653,-0.01750869,0.807094,0.5867673,0.02498959
28.600831509,-0.01661718,0.8070449,0.5868355,0.02557935
28.620844841,-0.01714465,0.8068578,0.5870978,0.02510753
28.640857220,-0.01420387,0.8068815,0.5871042,0.02601516
28.660870552,-0.01555659,0.8068584,0.587059,0.02696044
28.680883408,-0.01606083,0.8068629,0.5868934,0.02996818
28.700896740,-0.01621482,0.807012,0.5866302,0.03101024
28.720909119,-0.01492618,0.8071476,0.5864744,0.03106879
28.740921974,-0.01334241,0.8073713,0.5862121,0.03092726
28.760935306,-0.01324506,0.8075218,0.5859911,0.03122815
28.780947685,-0.01236274,0.8077221,0.5857835,0.03029026
28.800961018,-0.01124397,0.808052,0.5853492,0.03032468
28.820973873,-0.01090768,0.808306,0.5850016,0.03038424
28.840986252,-0.008842933,0.8086992,0.584553,0.02920359
28.860999584,-0.007619899,0.8091027,0.5839749,0.02992748
28.881012917,-0.008091422,0.8094676,0.5834261,0.03063409
28.901025295,-0.005821289,0.8100002,0.5827324,0.03027149
28.921038151,-0.005532491,0.8105065,0.581993,0.03099056
28.941051483,-0.003501774,0.8110965,0.5812933,0.02891399
28.961063862,-0.002942957,0.8117546,0.5803931,0.02859147
28.981077194,-0.002370696,0.8124995,0.5793705,0.02822359
29.001090050,-0.001158477,0.8133144,0.5782008,0.028806
29.021102428,-0.00047444,0.8141316,0.5770319,0.02918069
29.041115761,0.000307692,0.8151519,0.5755287,0.03035932
29.061129093,0.001685269,0.8161621,0.5740618,0.03094008
29.081141472,0.002594582,0.8172109,0.5725179,0.03179112
29.101154327,0.00364195,0.8184408,0.5705577,0.03511294
29.121167660,0.004141519,0.8196287,0.5687199,0.03710797
29.141180038,0.001197685,0.8209967,0.5664348,0.04173791
29.161193371,0.009005106,0.8221558,0.5640187,0.04989322
29.181206226,0.01482097,0.8232377,0.5616136,0.05725366
29.201219559,0.02783582,0.8234765,0.5591332,0.0714798
29.221231937,0.05125805,0.821709,0.5569549,0.09271289
29.241244793,0.08590458,0.8133944,0.5565811,0.1336218
29.261258125,0.1128543,0.8036226,0.5500324,0.1885378
29.281270504,0.1533429,0.7845074,0.5403996,0.256183
29.301283836,0.1990818,0.7575222,0.5250084,0.3279029
29.321296692,0.252967,0.71769,0.5026835,0.4060361
29.341309071,0.3108278,0.6634101,0.4702952,0.4885926
29.361322403,0.3682899,0.5938948,0.4280394,0.5701409
29.381335735,0.4207169,0.511883,0.3758295,0.6452535
29.401348114,0.4658184,0.4200547,0.3161733,0.7093861
29.421360970,0.5021946,0.3221423,0.2526761,0.7594779
29.441374302,0.5284376,0.2286827,0.1922865,0.7925345
29.461386681,0.5460342,0.1435215,0.1350484,0.8121807
29.481400013,0.5519754,0.09465018,0.0748403,0.8230377
29.501412868,0.5539265,0.07049333,0.04219533,0.8264644
29.521425247,0.5556999,0.06064588,0.02506727,0.826752
29.541438579,0.5557814,0.0499773,0.01484223,0.8276574
29.561451912,0.5556102,0.04687636,0.011017,0.8280134
29.581464767,0.5550531,0.04541898,0.002263943,0.8285383
29.601477146,0.5535488,0.05183871,-0.00555883,0.8291522
29.621490478,0.5519775,0.05905906,-0.0120812,0.8296472
29.641503334,0.549996,0.06618014,-0.0186354,0.8303041
29.661516189,0.5479748,0.07171893,-0.026577,0.8309641
29.681529045,0.545707,0.07926437,-0.03540416,0.8314416
29.701542377,0.5433764,0.08637814,-0.04241698,0.8319312
29.721554756,0.5409498,0.09334122,-0.04849332,0.8324283
29.741567612,0.5384876,0.1008286,-0.05650227,0.8326464
29.761580944,0.5362122,0.1075603,-0.06306601,0.8328011
29.781593323,0.5339018,0.113427,-0.07005633,0.8329484
29.801606655,0.5317494,0.1197567,-0.07748038,0.8327817
29.821619511,0.5291323,0.1286831,-0.08301,0.8325843
29.841631889,0.5269131,0.1359671,-0.09185307,0.8319052
29.861645222,0.5247088,0.1421718,-0.09694873,0.8316829
29.881658554,0.5225572,0.1502585,-0.104307,0.8307251
29.901671410,0.5206683,0.1591758,-0.1121249,0.8292305
29.921683788,0.5188626,0.1674378,-0.1193937,0.8277192
29.941697121,0.5169684,0.174417,-0.1307524,0.8257445
29.961710453,0.5151144,0.180983,-0.139267,0.8240964
29.981722832,0.5117651,0.1860938,-0.1527634,0.8226522
30.001735687,0.508305,0.1900854,-0.163812,0.8217583
30.021749020,0.5087128,0.1907634,-0.168146,0.8204727
30.041761398,0.5061026,0.1887846,-0.1797644,0.8200811
30.061774731,0.5010107,0.1809533,-0.197483,0.8208973
30.079285622,0.5001484,0.1710778,-0.2057297,0.821515
30.099298954,0.5022539,0.1608324,-0.2076968,0.8218051
30.119311810,0.5024663,0.1559423,-0.2051684,0.8232517
30.139324188,0.5013694,0.1507128,-0.206142,0.82465
30.159337521,0.5003093,0.1475091,-0.2058733,0.8259392
30.179350853,0.4987624,0.1464153,-0.2069511,0.8267996
30.199363232,0.4978559,0.1464236,-0.2070281,0.8273251
30.219376087,0.4969919,0.146819,-0.2052712,0.8282118
30.239389420,0.4960512,0.1491877,-0.2038595,0.828701
30.259401798,0.4952076,0.1517345,-0.2025586,0.829062
30.279415131,0.494389,0.1543564,-0.2027093,0.8290297
30.299427986,0.4936046,0.1572339,-0.2038354,0.8286802
30.319441319,0.4925962,0.1590471,-0.2055264,0.8285165
30.339453697,0.4915428,0.1603826,-0.2086404,0.8281063
30.359466553,0.4893495,0.1608859,-0.2156357,0.8275154
30.379479885,0.4886625,0.1584774,-0.219948,0.8272512
30.399492264,0.4873918,0.154504,-0.224612,0.8274992
30.419505596,0.4862147,0.1495336,-0.2288777,0.8279358
30.439518452,0.4856993,0.1440213,-0.2316914,0.8284327
30.459531307,0.485434,0.1395966,-0.2327068,0.8290609
30.479544163,0.4853127,0.1353215,-0.2327715,0.8298222
30.499557495,0.4856687,0.1328026,-0.2313039,0.8304309
30.519569874,0.4864401,0.1313798,-0.2298419,0.8306116
30.539582729,0.488359,0.131616,-0.2285639,0.8298005
30.559596062,0.490829,0.1320648,-0.224965,0.8292552
30.579609394,0.493132,0.1351241,-0.2239873,0.8276592
30.599621773,0.4954934,0.1378403,-0.2221521,0.8262945
30.619634628,0.4977167,0.1409029,-0.2197635,0.8250794
30.639647961,0.4992291,0.1422056,-0.2197816,0.8239366
30.659660339,0.5005515,0.1448213,-0.2207788,0.8224108
30.679673672,0.5006415,0.147126,-0.2245402,0.8209272
30.699686527,0.5006317,0.1468589,-0.2261855,0.8205292
30.719698906,0.5010996,0.143681,-0.2277233,0.8203808
30.739712238,0.5013069,0.1372139,-0.228024,0.8212773
30.759725094,0.5017741,0.1284832,-0.2285685,0.8222523
30.779738426,0.5025756,0.1204858,-0.2270585,0.8233912
30.799750805,0.5030462,0.1123519,-0.2232157,0.8253024
30.819764137,0.5036072,0.1043797,-0.2196497,0.8269622
30.839776993,0.5044842,0.09976584,-0.2143706,0.8283811
30.859789371,0.5059763,0.09350958,-0.2085093,0.8296961
30.879802704,0.5085053,0.09161337,-0.2009659,0.8302227
30.899816036,0.511412,0.08554117,-0.1910183,0.8314327
30.919828415,0.5139459,0.08181583,-0.1805137,0.8325914
30.939841270,0.516556,0.08022501,-0.1711749,0.8331031
30.959854603,0.5187643,0.08176007,-0.1640178,0.8330215
30.979867458,0.5206221,0.07883216,-0.1566951,0.833554
30.999880314,0.5231162,0.07443783,-0.1441753,0.8346554
31.019893169,0.5248844,0.07082696,-0.1356238,0.8352927
31.039906502,0.526189,0.06978023,-0.130944,0.8353066
31.059918880,0.5279594,0.06853668,-0.1181782,0.8361957
31.079932213,0.5287008,0.06621067,-0.1200698,0.8356449
31.099945068,0.5299034,0.06514192,-0.1147293,0.8357176
31.119957447,0.5308607,0.06072174,-0.1079966,0.8363397
31.139970779,0.5323867,0.05463143,-0.0935676,0.8375278
31.159983635,0.5324125,0.05752352,-0.09331986,0.8373452
31.179996967,0.5332201,0.05750227,-0.08647657,0.8375675
31.200009346,0.5341191,0.05365698,-0.08122312,0.8377758
31.220022678,0.5349076,0.05279275,-0.07489983,0.8379167
31.240035534,0.5356753,0.05140429,-0.06952213,0.8379761
31.260047913,0.5364586,0.05124876,-0.06668317,0.8377151
31.280061245,0.5368803,0.05156443,-0.06629473,0.8374565
31.300074577,0.5373512,0.05296002,-0.06369529,0.8372692
31.320086956,0.5380691,0.05410367,-0.0629172,0.8367936
31.340099812,0.5382029,0.05632316,-0.06444338,0.8364449
31.360113144,0.5383186,0.05985528,-0.06899676,0.8357616
31.380126000,0.5382418,0.06101281,-0.0687251,0.8357499
31.400138855,0.5380132,0.06002459,-0.07213662,0.8356811
31.420151711,0.5378111,0.06232796,-0.07701886,0.8352067
31.440165043,0.5379361,0.0457065,-0.0834941,0.8355789
31.460177422,0.5382951,0.03660893,-0.08062856,0.836077
31.480190754,0.539306,0.02039021,-0.0725123,0.8367215
31.500203609,0.5397987,0.01506988,-0.06707213,0.8369703
31.520215988,0.5413164,0.005895981,-0.05747867,0.8368188
31.540229320,0.5426358,-0.0009053177,-0.04774386,0.8365965
31.560242176,0.5439849,-0.008759649,-0.04253472,0.8359558
31.580255508,0.5459833,-0.01297405,-0.04180225,0.8346342
31.600267887,0.5481248,-0.02728027,-0.04057852,0.8329442
31.620281219,0.5468263,-0.06897324,-0.04510849,0.8311538
31.640294075,0.5384485,-0.1585741,-0.09723956,0.8198164
31.660306454,0.5139183,-0.2863647,-0.1906661,0.7836812
31.680319786,0.4666715,-0.4365594,-0.294517,0.7081798
31.700333118,0.379762,-0.5931882,-0.4045385,0.5804152
31.720345974,0.26794,-0.7137254,-0.4926519,0.4155997
31.740358353,0.1479499,-0.7858673,-0.5457492,0.2435305
31.760371685,0.05741153,-0.8140367,-0.5634893,0.1146959
31.780384541,0.03676578,-0.8113457,-0.5783898,0.04959125
31.800397396,0.0670917,-0.8123608,-0.5741472,0.05051018
31.820410252,0.05993978,-0.8134645,-0.5755429,0.00779021
31.840423584,0.06573462,-0.8153169,-0.5709477,-0.03979553
31.860435963,0.06942369,-0.8172926,-0.5660767,-0.05829342
31.880448818,0.06681316,-0.8195749,-0.5631033,-0.05809689
31.900462151,0.0635997,-0.8203191,-0.5624645,-0.05738683
31.920475483,0.06626622,-0.8213983,-0.5610849,-0.0522013
31.940487862,0.05974964,-0.8220334,-0.5614287,-0.04600749
31.960500717,0.0514438,-0.8228503,-0.561421,-0.04129121
31.980514050,0.04939757,-0.8224362,-0.5624784,-0.03747385
32.000526428,0.05299463,-0.8215413,-0.5635994,-0.03528086
32.020539761,0.05301692,-0.8206988,-0.5647721,-0.03609633
32.040552616,0.04544297,-0.8203881,-0.5660118,-0.03400791
32.060565949,0.04508066,-0.8196886,-0.5669927,-0.03500556
32.080578327,0.04732904,-0.8190567,-0.5675572,-0.03758413
32.100591660,0.04680599,-0.8188124,-0.5681884,-0.03384
32.120604515,0.04688546,-0.818613,-0.5684923,-0.03344833
32.140616894,0.04648026,-0.8184338,-0.5687369,-0.03423232
32.160630226,0.04138038,-0.8186731,-0.5689563,-0.03128082
32.180643082,0.0390105,-0.8187994,-0.5689254,-0.03157885
32.200656414,0.0427904,-0.8186119,-0.5689094,-0.03183147
32.220668793,0.04111087,-0.8186905,-0.5690976,-0.02848374
32.240682125,0.03375123,-0.8188293,-0.569465,-0.02677084
32.260694981,0.03305133,-0.8189701,-0.5693584,-0.02557738
32.280707359,0.04077187,-0.8185259,-0.5693949,-0.02775304
32.300720692,0.03970433,-0.818795,-0.5691139,-0.02712002
32.320734024,0.04441841,-0.8185,-0.5691903,-0.02710893
32.340746880,0.04489694,-0.8183402,-0.5690833,-0.03279669
32.360759258,0.04286281,-0.818327,-0.5693401,-0.0313599
32.380772591,0.03904621,-0.818336,-0.5696888,-0.02972963
32.400785446,0.03376172,-0.8184067,-0.5699039,-0.03013332
32.420798302,0.03460968,-0.8179378,-0.5704094,-0.03226262
32.440811157,0.03420672,-0.8177757,-0.5705646,-0.0340071
32.460824490,0.03501883,-0.8175322,-0.5709229,-0.03300621
32.480836868,0.03152537,-0.8174714,-0.5712273,-0.0327695
32.500850201,0.02884417,-0.8173268,-0.5716894,-0.03072317
32.520863056,0.02822066,-0.8172898,-0.5717548,-0.03106687
32.540876388,0.03305395,-0.8169708,-0.5718935,-0.03212081
32.560888767,0.030172,-0.8167956,-0.5723594,-0.03109488
32.580901623,0.03772877,-0.8160533,-0.572691,-0.03586446
32.600914955,0.04057435,-0.8156796,-0.572912,-0.03768264
32.620928287,0.03165906,-0.8158596,-0.5735369,-0.0324646
32.640940666,0.02774798,-0.8154607,-0.5740933,-0.03603498
32.660953522,0.02255448,-0.8153588,-0.5749612,-0.02699026
32.680966854,0.01099854,-0.8155048,-0.5755795,-0.01291716
32.700979233,0.0136406,-0.8151785,-0.5759999,-0.01223837
32.720992565,0.02044476,-0.8147474,-0.5761568,-0.02096621
32.741005421,0.02467429,-0.814257,-0.5764599,-0.02642899
32.761017799,0.03188569,-0.8136532,-0.5766437,-0.03258014
32.781031132,0.03868165,-0.8129343,-0.5770866,-0.03521914
32.801043987,0.03971836,-0.8125463,-0.5775693,-0.03510711
32.821057320,0.03776373,-0.8121858,-0.5783255,-0.03309873
32.841069698,0.02978388,-0.8121439,-0.5788107,-0.03377937
32.861083031,0.02558818,-0.811905,-0.5797097,-0.0268286
32.881095886,0.01908305,-0.8121519,-0.5798869,-0.02009545
32.901109219,0.03372589,-0.8112024,-0.5805377,-0.02041568
32.921121597,0.03317292,-0.8107706,-0.5807158,-0.03078096
32.941134930,0.02317571,-0.8112248,-0.5808517,-0.02482365
32.961147785,0.03312926,-0.8103991,-0.5814774,-0.02583498
32.981160164,0.03730901,-0.8100188,-0.5812899,-0.03474547
33.001173496,0.03655409,-0.8099972,-0.5814915,-0.0326141
33.021186829,0.03459045,-0.810028,-0.5818253,-0.0276627
33.041199684,0.02747559,-0.8099483,-0.5823251,-0.02745821
33.061212063,0.02427554,-0.8099531,-0.5826204,-0.02383039
33.081225395,0.01734006,-0.8100959,-0.5829321,-0.01618136
33.101238251,0.01883474,-0.809792,-0.5833057,-0.01625153
33.121251106,0.02072447,-0.8093885,-0.5836192,-0.02184475
33.141263962,0.02802621,-0.808854,-0.5839013,-0.02562539
33.161277294,0.02927494,-0.8082936,-0.5845248,-0.02762064
33.181290150,0.02627699,-0.807922,-0.5852059,-0.02707745
33.201302528,0.02463311,-0.8074808,-0.5859653,-0.02530739
33.221315861,0.02460368,-0.8069724,-0.5866728,-0.02515758
33.241329193,0.0209757,-0.8066638,-0.587344,-0.02254158
33.261341572,0.01914072,-0.8062636,-0.5880799,-0.01904003
33.281354427,0.02059385,-0.8057399,-0.5886756,-0.02115831
33.301367760,0.0217346,-0.8052455,-0.5892246,-0.02343602
33.321380615,0.02104205,-0.8048676,-0.5897277,-0.02437993
33.341393471,0.02336514,-0.804327,-0.5902376,-0.02755881
33.361406326,0.0252092,-0.803825,-0.5906497,-0.0314691
33.381419659,0.02390869,-0.8035417,-0.5911415,-0.03047596
33.401432037,0.02236304,-0.8033009,-0.5914637,-0.03171652
33.421444893,0.0209318,-0.8031812,-0.5917264,-0.03081201
33.441458225,0.01967939,-0.8031179,-0.5919421,-0.02909475
33.461471558,0.0172319,-0.8031964,-0.5920343,-0.02648899
33.481483936,0.01552765,-0.8032444,-0.5920148,-0.02652328
33.501496792,0.0160973,-0.8034312,-0.5917187,-0.02712411
33.521510124,0.0166767,-0.8036602,-0.5913027,-0.02900209
33.541523456,0.0148482,-0.8039138,-0.5910197,-0.02872867
33.561535835,0.01279443,-0.8041611,-0.5906895,-0.02957556
33.581548691,0.01358459,-0.8043881,-0.5903091,-0.03062593
33.601562023,0.01318489,-0.8047049,-0.5899255,-0.02986328
33.621574402,0.01048407,-0.8050857,-0.5895554,-0.02791197
33.641587734,0.009104919,-0.8054257,-0.5891594,-0.02693156
33.661600590,0.007504649,-0.8058286,-0.5887128,-0.02507416
33.681613922,0.006846152,-0.8062069,-0.5881782,-0.02563908
33.701626301,0.006974046,-0.8067759,-0.5873455,-0.02677468
33.721639156,0.006461319,-0.8072041,-0.5866764,-0.028606
33.741652489,0.006055039,-0.8077475,-0.5858569,-0.03010887
33.761664867,0.004693863,-0.8083121,-0.5851415,-0.029096
33.781678200,0.003776233,-0.8088347,-0.5844495,-0.02861094
33.801691055,0.003929948,-0.8095384,-0.5834625,-0.02883094
33.821704388,0.003103319,-0.8101716,-0.5825946,-0.02869534
33.841716766,0.002068071,-0.8109067,-0.5815498,-0.02921293
33.861730099,0.001527885,-0.8116972,-0.5803808,-0.03051448
33.881742954,0.0005003655,-0.8124902,-0.5791695,-0.03240174
33.899254322,-0.001340543,-0.8134338,-0.5777284,-0.03437001
33.919267178,-0.002506817,-0.8144395,-0.5760798,-0.03797103
33.939280510,-0.003850938,-0.81555,-0.5742592,-0.04144116
33.959292889,-0.002877218,-0.816906,-0.5722514,-0.04257108
33.979306221,-0.00604886,-0.8178971,-0.5702759,-0.04920256
33.999319077,-0.01282976,-0.8190697,-0.5680494,-0.05392303
34.019331455,-0.02087426,-0.8197238,-0.565782,-0.06430744
34.039344788,-0.04075307,-0.8186948,-0.5640761,-0.08076958
34.059357643,-0.07154802,-0.8130536,-0.5635356,-0.1134901
34.079370976,-0.1014371,-0.8049221,-0.5582644,-0.1636432
34.099383354,-0.1387282,-0.7898814,-0.5484652,-0.2294669
34.119396687,-0.1832909,-0.7670354,-0.5330643,-0.3008835
34.139409542,-0.2333861,-0.7340769,-0.5109723,-0.3770896
34.159422874,-0.2897896,-0.6857477,-0.4795845,-0.4608665
34.179435253,-0.3460222,-0.6221397,-0.4388592,-0.5451975
34.199448586,-0.3981524,-0.5447519,-0.3886772,-0.6247215
34.219461441,-0.4435866,-0.4562144,-0.3310138,-0.6943747
34.239473820,-0.4820027,-0.3601608,-0.2709922,-0.7490979
34.259487152,-0.5110258,-0.2646741,-0.2117879,-0.7877647
34.279500485,-0.5319851,-0.1757546,-0.155725,-0.8114672
34.299513340,-0.5429223,-0.106018,-0.09356911,-0.8257528
34.319525719,-0.5465196,-0.07234959,-0.04482201,-0.8310839
34.339539051,-0.5492742,-0.0586974,-0.02228491,-0.8312541
34.359551907,-0.5525805,-0.04699688,-0.009604851,-0.8300491
34.379565239,-0.5545914,-0.04095547,-0.004955774,-0.8290683
34.399577618,-0.5553724,-0.03883394,0.00261731,-0.8286581
34.419590950,-0.5553936,-0.04355695,0.009660735,-0.8283568
34.439603806,-0.5538353,-0.05298401,0.01759512,-0.8287203
34.459616184,-0.5522982,-0.05978216,0.02229225,-0.8291704
34.479629516,-0.5504081,-0.06568141,0.03051214,-0.8297189
34.499642849,-0.5482474,-0.07307003,0.03830325,-0.8302085
34.519655704,-0.5459988,-0.07900164,0.04503788,-0.8308088
34.539668083,-0.5436205,-0.08613957,0.05131277,-0.831295
34.559681415,-0.5412828,-0.09212968,0.05906993,-0.8316631
34.579694271,-0.5392929,-0.09727785,0.06804293,-0.8316839
34.599707603,-0.5379576,-0.09766614,0.07671251,-0.8317487
34.619719982,-0.5366093,-0.09654972,0.08433585,-0.8320119
34.639733314,-0.5356773,-0.09471083,0.08679613,-0.8325707
34.659746170,-0.5337011,-0.09699608,0.08714692,-0.8335394
34.679759502,-0.5323758,-0.0967234,0.08810616,-0.8343174
34.699771881,-0.5306368,-0.09545517,0.08896941,-0.8354789
34.719785213,-0.5290354,-0.09592672,0.08909454,-0.8364266
34.739798069,-0.5274507,-0.09539697,0.08934178,-0.837461
34.759810448,-0.5257781,-0.09520512,0.08946006,-0.8385214
34.779823780,-0.5241466,-0.09509887,0.08989563,-0.8395076
34.799837112,-0.5225936,-0.09509049,0.08998786,-0.8404663
34.819849968,-0.5210539,-0.09458416,0.09018932,-0.8414572
34.839862347,-0.5194467,-0.09467313,0.09087422,-0.8423667
34.859875679,-0.517911,-0.0942638,0.09051364,-0.8433964
34.879888535,-0.5163471,-0.09429095,0.09123114,-0.8442745
34.899901867,-0.5148574,-0.09390856,0.09109022,-0.8452415
34.919914246,-0.5133213,-0.09391259,0.09151581,-0.8461289
34.939927578,-0.511842,-0.09371677,0.09183633,-0.8470117
34.959940433,-0.5103878,-0.09356725,0.09211957,-0.8478745
34.979953766,-0.50893,-0.09335396,0.092417,-0.8487415
34.999966145,-0.5074165,-0.09315404,0.09256507,-0.8496529
35.019979477,-0.5059003,-0.09301188,0.09258521,-0.8505701
35.039992332,-0.5044003,-0.09282938,0.0925696,-0.851482
35.060005665,-0.5029269,-0.09266255,0.09277413,-0.852349
