Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
27.560160160,-8.559299,8.766138,3.23086,-0.1076137,0.1547241,-1.329656,8.165182,27.99141,-3.92367,882.3268
27.580173492,13.66479,-13.79449,0.1221952,0.1054296,0.009832714,-1.177551,8.165182,27.99141,-3.92367,882.3268
27.600185871,23.63793,14.02241,0.6707832,-0.06090542,0.1129953,-1.11874,8.523804,29.39402,-4.352084,882.3268
27.620199203,25.05387,8.529902,-0.792118,-0.01252864,0.1361727,-0.7111376,8.523804,29.39402,-4.352084,882.3268
27.640212059,16.55824,25.1846,1.646051,-0.09966984,0.1338373,-1.004186,8.523804,29.39402,-4.352084,882.3317
27.660225391,12.24885,-2.573233,1.158417,-0.04599931,0.1881187,-0.9644428,8.882424,30.79663,-4.780498,882.3317
27.680237770,51.77203,2.623979,2.621318,-0.05645367,-0.06858923,-1.032304,8.882424,30.79663,-4.780498,882.3317
27.700251102,-26.72026,1.79715,-1.645477,0.02173358,0.1047484,-0.7301363,8.132812,31.91129,-4.784194,882.3317
27.720263958,-10.83711,6.994361,1.585096,-0.233267,0.2090336,-0.9174873,8.132812,31.91129,-4.784194,882.33
27.740276337,14.64979,9.297671,0.9146,-0.0263533,0.1191834,-0.9958739,8.132812,31.91129,-4.784194,882.33
27.760289669,3.32228,25.65708,1.402234,-0.09371524,-0.001270251,-1.398058,7.39092,32.6618,-5.597381,882.33
27.780302525,-25.55057,-33.40215,-4.997959,-0.06385452,0.1163967,-1.107126,7.39092,32.6618,-5.597381,882.33
27.800315380,80.09081,0.02537296,0.6098289,-0.09775107,0.01690436,-0.8887181,7.013458,33.7101,-5.971123,882.33
27.820328236,0.9829016,-36.47323,-1.889294,-0.03969515,0.1527756,-0.8965974,7.013458,33.7101,-5.971123,882.33
27.840341568,-19.14806,41.36683,2.987043,0.05865307,0.1104653,-0.9575247,7.749213,34.06417,-5.9636,882.3282
27.860353947,67.83986,18.39279,2.377501,-0.03850877,-0.01590341,-0.9520996,7.749213,34.06417,-5.9636,882.3282
27.880367279,-46.11247,-12.37706,-3.413149,-0.0697254,0.1747102,-0.7288655,7.749213,34.06417,-5.9636,882.3297
27.900380135,-16.31618,-11.72741,1.036508,0.05233201,0.07107361,-0.9569036,8.114184,34.79361,-6.393767,882.3297
27.920392513,-52.88436,13.72711,1.036508,0.008262135,0.05433798,-1.291006,8.114184,34.79361,-6.393767,882.3279
27.940405846,14.03417,4.454815,-0.4873469,-0.1031599,0.03138734,-1.287183,7.36286,35.84545,-5.962259,882.3279
27.960418701,43.21484,35.16561,2.682272,-0.04681699,0.05395105,-1.003239,7.36286,35.84545,-5.962259,882.3262
27.980431557,2.521966,-21.5903,-1.706431,-0.09334401,0.1775922,-1.012017,7.36286,35.84545,-5.962259,882.3262
28.000444412,22.40668,8.943316,0.7926916,-0.004665362,0.05898305,-0.6919456,7.355931,36.57982,-5.960346,882.3262
28.020457745,30.22513,-11.90459,1.402234,-0.3267148,-0.009888208,-1.093985,7.355931,36.57982,-5.960346,882.3262
28.040470123,-69.01376,-2.632292,-2.803607,0.1221702,0.3274198,-0.6806452,8.825671,37.96439,-6.814275,882.3262
28.060482979,21.79106,34.10255,1.585096,-0.04704578,0.0555863,-1.225459,8.825671,37.96439,-6.814275,882.3262
28.080496311,64.76173,-29.09082,-0.9749807,-0.05289366,-0.03223801,-0.760965,8.825671,37.96439,-6.814275,882.3245
28.100508690,-103.7351,-9.246925,-4.022692,0.03281291,0.2263535,-0.6803014,10.23211,39.0408,-6.79882,882.3245
28.120522022,1.167589,16.68007,3.291814,-0.1012888,0.2028489,-1.339866,10.23211,39.0408,-6.79882,882.326
28.140534878,-1.233351,-8.656333,-1.157843,-0.05969791,0.006910632,-1.237495,10.96152,40.06805,-6.789543,882.326
28.160547733,28.93231,-0.03368626,-0.7311638,0.03110268,-0.1036308,-1.065182,10.96152,40.06805,-6.789543,882.326
28.180560589,10.34041,11.95534,-0.6702096,-0.0323655,0.1969905,-0.9271285,10.96152,40.06805,-6.789543,882.326
28.200573921,21.91418,-1.982641,1.585096,-0.04785225,0.1282823,-1.007941,11.27228,40.43418,-7.967553,882.326
28.220586300,14.28042,-8.301978,0.3660121,-0.01830936,0.04478355,-0.7167429,11.27228,40.43418,-7.967553,882.326
28.240599155,-25.85838,2.683038,-0.3654385,-0.00511598,-0.02173201,-1.081522,9.116223,40.47243,-7.986704,882.3277
28.260612488,16.00417,14.31771,-0.1825759,-0.09263562,0.02346043,-1.087208,9.116223,40.47243,-7.986704,882.3277
28.280624867,-1.479602,-4.167832,-0.6702096,-0.006444505,0.08303785,-0.8589091,9.116223,40.47243,-7.986704,882.3277
28.300638199,-9.0518,10.00638,0.7926916,-0.007233879,0.1172774,-1.043661,6.956705,40.87786,-8.004899,882.3277
28.320651054,7.939473,2.328683,1.097463,0.04111093,0.06856178,-0.9724178,6.956705,40.87786,-8.004899,882.3277
28.340663433,1.106027,-2.632292,-0.9749807,-0.07560185,0.08285926,-1.068307,5.908304,41.26525,-8.448609,882.3277
28.360676766,-5.419607,-4.522187,0.06124099,0.0832721,0.06766924,-1.080516,5.908304,41.26525,-8.448609,882.3328
28.380690098,27.70106,9.474849,0.9146,-0.09213787,0.03413178,-1.102578,5.908304,41.26525,-8.448609,882.3328
28.400702477,21.42168,-7.534208,-0.4263927,0.02773107,0.06579204,-0.8145027,6.588596,40.51583,-7.63597,882.3328
28.420715332,2.706654,9.533908,0.06124099,-0.05183254,0.05213243,-0.8931194,6.588596,40.51583,-7.63597,882.3328
28.440728665,3.56853,-8.597274,-0.4263927,0.001814685,0.115664,-0.8402557,7.341094,39.09518,-7.63307,882.3328
28.460741043,-11.20649,15.85324,0.1831494,0.004074583,0.007070014,-1.020867,7.341094,39.09518,-7.63307,882.3328
28.480754375,-5.97367,2.742097,0.3660121,0.07297334,0.03027708,-1.023849,7.341094,39.09518,-7.63307,882.3328
28.500767231,-6.219921,5.57694,-0.8530722,-0.0007709909,0.05068211,-1.088156,9.135642,37.96032,-7.184708,882.3328
28.520779610,1.721653,2.033387,-0.6702096,0.009396538,0.05570457,-1.009819,9.135642,37.96032,-7.184708,882.3361
28.540792942,4.799782,6.699065,0.0002867747,-0.008690839,0.05366876,-1.005543,9.513103,36.91201,-6.810966,882.3361
28.560805797,6.831347,-4.935602,-0.1216217,-0.00667049,0.04049673,-1.051541,9.513103,36.91201,-6.810966,882.3361
28.580818653,8.062598,4.454815,0.0002867747,0.09490961,0.05716192,-0.9940906,9.513103,36.91201,-6.810966,882.3361
28.600831509,2.214153,4.454815,0.9146,-0.01993102,0.06477098,-1.014664,10.63756,34.74718,-5.935968,882.3361
28.620844841,0.7366513,-2.986648,-1.279752,0.129106,0.03358136,-0.9627807,10.63756,34.74718,-5.935968,882.3361
28.640857220,3.81478,9.533908,0.6098289,0.07433364,0.0702132,-0.962642,12.07381,32.20993,-5.121387,882.3361
28.660870552,-14.53087,0.6750244,-1.82834,0.08844116,0.08929902,-0.9199274,12.07381,32.20993,-5.121387,882.3361
28.680883408,-3.695855,11.60098,0.7926916,0.04859562,0.03104514,-1.075609,12.07381,32.20993,-5.121387,882.3376
28.700896740,-2.833979,-2.100759,-0.9140264,0.02165953,0.03290466,-1.030745,12.46442,30.43167,-5.931261,882.3376
28.720909119,5.415408,5.458822,-0.1825759,0.04064908,0.06173183,-0.9903509,12.46442,30.43167,-5.931261,882.3376
28.740921974,3.630093,-0.03368626,-0.8530722,0.005925967,0.06739364,-0.9763982,12.83422,31.10293,-7.170121,882.3376
28.760935306,0.7366513,7.230598,0.6707832,0.04069081,0.04032465,-1.010336,12.83422,31.10293,-7.170121,882.3358
28.780947685,13.35698,-4.699365,-0.9749807,0.02936408,0.04570299,-0.941723,15.34551,33.94345,-9.565793,882.3358
28.800961018,-4.373043,0.3797283,-0.3654385,0.03486433,0.03442271,-1.038906,15.34551,33.94345,-9.565793,882.3358
28.820973873,9.416975,5.754118,0.7926916,0.01329106,0.02953132,-0.9776558,15.34551,33.94345,-9.565793,882.334
28.840986252,14.83448,-1.746404,-0.3044843,0.06256244,0.06243084,-0.9221602,17.50197,35.01443,-11.5962,882.334
28.860999584,-3.264917,8.293664,0.4269663,0.05383806,0.05258916,-0.9773429,17.50197,35.01443,-11.5962,882.3373
28.881012917,5.72322,0.4387875,0.06124099,0.08179111,0.01282618,-1.028315,20.33088,36.37774,-13.18443,882.3373
28.901025295,9.416975,6.699065,0.2441037,0.04504009,0.06419189,-0.9854863,20.33088,36.37774,-13.18443,882.3373
28.921038151,-0.8639758,2.56492,0.7317374,0.05647027,0.0125779,-1.10859,20.33088,36.37774,-13.18443,882.3373
28.941051483,19.02074,2.801157,0.4269663,0.04443913,0.07111622,-0.8950884,23.22713,37.37439,-15.20843,882.3356
28.961063862,1.41384,-2.750411,-1.279752,-0.01463669,0.01878119,-0.9116421,23.22713,37.37439,-15.20843,882.3356
28.981077194,-2.464603,-2.218878,0.1221952,0.01960754,0.08349091,-0.9849197,27.5541,36.63077,-16.78895,882.3356
29.001090050,8.370411,16.44384,1.34128,-0.003276817,0.01384954,-1.008755,27.5541,36.63077,-16.78895,882.3356
29.021102428,-3.264917,3.627986,-1.157843,0.03826139,0.01505284,-1.004272,27.5541,36.63077,-16.78895,882.3338
29.041115761,-1.418039,8.116487,0.2441037,0.01380579,0.04358076,-1.009907,31.90952,34.05911,-20.48888,882.3338
29.061129093,10.77135,10.00638,-0.6092554,0.01377829,0.03196284,-0.9781172,31.90952,34.05911,-20.48888,882.332
29.081141472,-5.665857,9.770145,-1.584523,0.115867,0.04278252,-0.9332743,36.28214,30.0827,-24.93881,882.332
29.101154327,-4.003668,18.86526,-0.3654385,0.07300697,0.03412114,-1.05522,36.28214,30.0827,-24.93881,882.3237
29.121167660,0.6135262,8.234605,-0.792118,0.05717044,0.05950747,-0.906741,36.28214,30.0827,-24.93881,882.3237
29.141180038,-28.50558,26.66108,-0.2435301,0.2821827,-0.006961509,-1.01435,38.60302,23.95591,-33.58014,882.3237
29.161193371,11.20229,53.71021,-0.6702096,0.1043035,0.08669717,-1.106866,38.60302,23.95591,-33.58014,882.3237
29.181206226,1.229152,53.41491,-0.7311638,0.1836138,0.03754835,-0.767406,36.86652,17.22946,-42.63251,882.322
29.201219559,36.56608,158.7175,-1.82834,0.1625758,0.01018764,-1.145008,36.86652,17.22946,-42.63251,882.322
29.221231937,54.2961,200.8858,-9.020937,0.4082869,-0.0106522,-1.01545,36.86652,17.22946,-42.63251,882.3185
29.241244793,13.54167,368.0825,-17.98121,0.4055635,-0.09422773,-0.3016253,30.06291,16.69733,-47.98157,882.3185
29.261258125,-39.40215,373.575,-7.558036,0.6313546,0.02973653,-0.7936624,30.06291,16.69733,-47.98157,882.3217
29.281270504,-32.38401,478.2279,-0.6092554,0.738035,0.04657661,-1.33284,26.42899,22.07722,-45.94701,882.3217
29.301283836,-22.47244,525.5934,4.023265,0.9606555,0.05584734,-1.123872,26.42899,22.07722,-45.94701,882.3217
29.321296692,-13.60743,645.6608,3.840402,1.164076,0.01848785,-1.179129,26.42899,22.07722,-45.94701,882.3217
29.341309071,-15.08493,722.1425,-1.218798,1.346123,0.04502108,-0.9773862,28.44034,30.25324,-33.21857,882.32
29.361322403,-18.28619,774.7643,-6.095135,1.386088,0.05168103,-0.8859024,28.44034,30.25324,-33.21857,882.32
29.381335735,-22.78025,798.6832,-9.081891,1.456695,0.02858723,-0.6452907,25.51614,22.33675,-13.61128,882.3182
29.401348114,-19.579,807.0696,-9.813341,1.388426,0.04850888,-0.3776859,25.51614,22.33675,-13.61128,882.3182
29.421360970,-15.1465,767.9725,-13.16582,1.041338,0.03797131,-0.3116636,25.51614,22.33675,-13.61128,882.3215
29.441374302,-4.865544,681.8051,-7.618991,0.6374782,0.001488554,-0.161965,2.162787,21.32945,-10.09064,882.3215
29.461386681,-62.67281,596.8779,-15.11636,0.5024348,-0.1762496,0.09075814,2.162787,21.32945,-10.09064,882.3198
29.481400013,-186.2905,344.8722,8.229107,0.09374139,0.04396445,0.008740979,-4.747389,28.91544,-9.758754,882.3198
29.501412868,-62.11874,108.6353,0.4879205,-0.02552823,-0.06240009,0.5118725,-4.747389,28.91544,-9.758754,882.3198
29.521425247,-28.87495,99.89452,4.38899,0.02898754,-0.1356239,0.7563686,-4.747389,28.91544,-9.758754,882.3198
29.541438579,-8.251486,33.74819,0.4269663,-0.08767107,0.04607967,0.4932595,-14.46034,29.47201,-14.32228,882.3198
29.561451912,-14.16149,42.25272,3.413723,0.09711687,0.0467287,1.292408,-14.46034,29.47201,-14.32228,882.3198
29.581464767,-47.2206,11.06945,1.767959,0.0401126,-0.1198053,1.259455,-28.16242,34.37793,-17.72797,882.3198
29.601477146,-61.50312,-26.25598,0.6707832,0.1000336,-0.09409669,0.9922025,-28.16242,34.37793,-17.72797,882.3198
29.621490478,-35.15433,-18.10581,1.767959,-0.1313515,-0.05782428,0.72223,-28.16242,34.37793,-17.72797,882.3213
29.641503334,-61.01062,0.3797283,4.510899,-0.01330495,-0.1141903,0.9612592,-40.08509,34.93465,-12.11069,882.3213
29.661516189,-54.54655,-19.9957,2.560364,-0.06241897,-0.05981004,1.124371,-40.08509,34.93465,-12.11069,882.3213
29.681529045,-51.22217,-17.86957,2.804181,-0.08955044,-0.2238237,1.039836,-42.25571,31.69739,-3.555402,882.3213
29.701542377,-49.25216,-27.55528,1.34128,0.07029513,-0.2671559,1.053002,-42.25571,31.69739,-3.555402,882.3228
29.721554756,-55.96249,-30.68542,1.036508,0.08842355,-0.2098303,0.9738171,-38.69291,28.79292,3.434827,882.3228
29.741567612,-61.07218,-7.652326,3.108952,-0.001624443,-0.2209491,0.6652277,-38.69291,28.79292,3.434827,882.321
29.761580944,-48.75966,-17.1018,2.865135,0.104593,-0.207363,0.9376526,-38.69291,28.79292,3.434827,882.321
29.781593323,-52.94592,-15.09379,2.49941,-0.1051179,-0.227877,0.9808157,-33.27533,26.53812,7.955432,882.321
29.801606655,-49.6831,-20.05476,3.108952,0.001431959,-0.2802107,1.018385,-33.27533,26.53812,7.955432,882.321
29.821619511,-76.58596,-9.66034,2.011776,-0.07677688,-0.2349964,0.9919536,-28.22193,23.92409,12.09862,882.321
29.841631889,-29.98308,-32.28002,0.1221952,0.07307662,-0.3432625,0.8209682,-28.22193,23.92409,12.09862,882.321
29.861645222,-61.56468,-13.97166,-0.4263927,0.1140816,-0.2890992,0.8249218,-28.22193,23.92409,12.09862,882.3226
29.881658554,-75.29314,-16.03874,3.413723,0.04090913,-0.332864,0.7364126,-22.8029,23.08728,13.82413,882.3226
29.901671410,-42.29559,-28.85459,3.047997,0.0620627,-0.349326,1.047465,-22.8029,23.08728,13.82413,882.3226
29.921683788,-74.98533,-15.33003,6.034754,0.1965402,-0.3928512,1.020455,-20.34467,22.30014,16.2697,882.3226
29.941697121,-59.10218,-20.35006,4.876624,0.1024357,-0.4945935,0.9019325,-20.34467,22.30014,16.2697,882.3243
29.961710453,-81.26472,2.860216,4.023265,0.1575188,-0.406262,0.9627357,-20.34467,22.30014,16.2697,882.3243
29.981722832,-73.32314,9.41579,-1.096889,0.02266224,-0.3080153,0.856859,-17.8096,20.10576,18.33899,882.3226
30.001735687,-33.30745,3.864223,13.53212,0.1608419,-0.5596094,0.7416589,-17.8096,20.10576,18.33899,882.3226
30.019247055,-1.541164,-2.927588,13.89785,0.2061446,-0.6955883,0.9691818,-16.01333,19.03372,18.35214,882.3259
30.039259911,-60.2103,67.29383,8.351015,0.1849348,-0.5047067,0.9953377,-16.01333,19.03372,18.35214,882.3259
30.059273243,-44.57341,93.33895,-2.376928,0.4596954,-0.8771704,0.7829244,-16.01333,19.03372,18.35214,882.3259
30.079285622,5.846345,55.71822,30.29453,-0.01612242,-0.4221845,0.6707643,-14.87082,16.14242,17.1106,882.3259
30.099298954,35.2117,35.28373,10.48441,-0.03668652,-0.3542948,0.6524233,-14.87082,16.14242,17.1106,882.324
30.119311810,8.431973,46.15063,3.047997,0.1231967,-0.3956408,1.047749,-16.61219,13.00253,14.22548,882.324
30.139324188,20.49824,13.84523,0.9146,-0.003756872,-0.4280262,0.9659356,-16.61219,13.00253,14.22548,882.3223
30.159337521,4.984469,11.24663,0.1831494,-0.0148469,-0.4005952,0.8173304,-16.61219,13.00253,14.22548,882.3223
30.179350853,5.353845,-2.750411,-1.462614,0.06908939,-0.5096921,1.007026,-20.24668,13.067,14.19319,882.3223
30.199363232,6.523534,-20.82253,-0.06066744,-0.04970815,-0.5909694,0.6750629,-20.24668,13.067,14.19319,882.3223
30.219376087,4.676657,-17.21992,-0.6092554,-0.02563921,-0.4277906,0.8706984,-22.76196,17.38687,16.2349,882.3206
30.239389420,0.5519636,-14.44414,-0.5483012,0.03148871,-0.4497436,0.9349424,-22.76196,17.38687,16.2349,882.3206
30.259401798,-9.113362,-15.38909,-1.279752,0.06681459,-0.4657297,0.8315298,-22.76196,17.38687,16.2349,882.3201
30.279415131,-10.22149,-14.79849,-0.1216217,0.01391132,-0.407143,0.8888634,-23.17736,21.30379,17.92108,882.3201
30.299427986,-9.790551,-9.069748,1.280325,0.03992634,-0.5610099,0.9060257,-23.17736,21.30379,17.92108,882.3201
30.319441319,-21.61057,1.324676,-0.3044843,0.02694163,-0.5224953,0.6980836,-23.59936,25.9553,19.54698,882.3184
30.339453697,-23.70369,5.104466,-1.279752,0.07022284,-0.4875398,0.8584138,-23.59936,25.9553,19.54698,882.3184
30.359466553,-36.50871,19.16056,1.889868,-0.02946783,-0.4900406,0.8464987,-23.59936,25.9553,19.54698,882.3165
30.379479885,-9.5443,27.54697,5.790937,-0.002059656,-0.4685779,0.7989306,-25.44553,30.25711,23.21177,882.3165
30.399492264,27.82419,36.16962,2.377501,-0.01802383,-0.2419024,1.741382,-25.44553,30.25711,23.21177,882.3198
30.419505596,8.124161,41.24871,5.059486,0.1362538,-0.4518034,0.7912723,-29.86067,37.09888,30.59236,882.3198
30.439518452,-1.972102,30.85429,4.998532,-0.03972412,-0.4803967,0.8330206,-29.86067,37.09888,30.59236,882.3198
30.459531307,29.42482,27.90133,1.707005,0.2581998,-0.2705895,1.698495,-29.86067,37.09888,30.59236,882.3198
30.479544163,1.41384,4.0414,2.682272,-0.05918957,-0.5980732,0.8459979,-29.36471,49.21775,43.31786,882.3198
30.499557495,21.54481,15.79418,2.560364,-0.08851376,-0.4734811,0.7546668,-29.36471,49.21775,43.31786,882.3198
30.519569874,4.615094,-2.514174,-1.584523,-0.09600514,-0.4704213,0.8884921,-9.608439,54.21412,37.35008,882.3198
30.539582729,14.89604,-9.246925,0.4269663,-0.3543057,-0.7586031,0.4664694,-9.608439,54.21412,37.35008,882.3198
30.559596062,0.5519636,-10.90058,-0.7311638,-0.1414399,-0.4702054,0.8714483,-9.608439,54.21412,37.35008,882.3181
30.579609394,4.738219,-15.27097,-1.157843,0.02045512,-0.5155789,0.8058558,-0.774644,44.80077,25.95914,882.3181
30.599621773,-6.835546,-13.73543,-2.133111,0.02190866,-0.5786604,0.8623452,-0.774644,44.80077,25.95914,882.3181
30.619634628,7.63166,-18.16487,-2.803607,0.1208711,-0.552097,1.060456,-4.678199,37.42709,20.1822,882.3181
30.639647961,0.8597765,-2.455115,-0.2435301,-0.1550515,-0.440755,0.7875896,-4.678199,37.42709,20.1822,882.3196
30.659660339,-20.37931,-6.293964,-1.706431,0.02027265,-0.4838134,0.9380084,-4.678199,37.42709,20.1822,882.3196
30.679673672,-54.85436,-11.0187,-1.462614,-0.05061173,-0.3763294,1.287977,-9.614036,32.50207,18.88091,882.3196
30.699686527,7.077597,6.580947,0.9146,0.1099615,-0.4510932,0.7052049,-9.614036,32.50207,18.88091,882.3196
30.719698906,10.70979,25.24366,6.095708,0.04441983,-0.5528445,0.8196295,-13.9202,30.79618,20.89041,882.3179
30.739712238,20.99074,46.03251,4.632807,0.08846825,-0.08398239,1.675858,-13.9202,30.79618,20.89041,882.3179
30.759725094,48.57078,47.98146,7.924335,-0.1960444,-0.5696868,0.8274633,-13.9202,30.79618,20.89041,882.3162
30.779738426,34.7192,19.04244,2.133684,-0.06649235,-0.4656271,0.7258112,-17.96114,32.25803,25.33654,882.3162
30.799750805,46.10828,44.08355,0.1831494,0.07926311,-0.2919752,1.341725,-17.96114,32.25803,25.33654,882.3162
30.819764137,48.87859,20.75516,2.804181,-0.100822,-0.4423762,0.8080299,-16.92317,36.50058,31.14167,882.3162
30.839776993,42.7839,9.533908,2.07273,0.05852813,-0.555118,0.8771436,-16.92317,36.50058,31.14167,882.3193
30.859789371,46.04671,2.446801,2.011776,-0.2457143,-0.3793136,0.9491859,-16.92317,36.50058,31.14167,882.3193
30.879802704,70.85643,4.868229,2.926089,-0.03781091,-0.3711181,0.7894849,-5.38723,38.46414,24.28375,882.3129
30.899816036,75.28893,5.399763,2.133684,0.06867747,-0.5243471,0.9523116,-5.38723,38.46414,24.28375,882.3129
30.919828415,52.14141,-19.58229,0.1221952,0.1726788,-0.369298,0.9287863,-2.770101,33.12443,16.45576,882.3147
30.939841270,26.46981,-15.8025,-0.1825759,-0.03226316,-0.2493608,0.9711945,-2.770101,33.12443,16.45576,882.3147
30.959854603,39.52108,-1.746404,0.4879205,0.113911,-0.2981229,0.9765443,-6.3645,30.9995,12.74824,882.3196
30.979867458,52.38766,-3.813477,1.524142,-0.02798805,-0.4813109,0.8287003,-6.3645,30.9995,12.74824,882.3196
30.999880314,61.62205,-10.84152,2.987043,0.07048365,-0.2041834,1.262712,-6.3645,30.9995,12.74824,882.3179
31.019893169,31.08701,-5.939609,0.4269663,0.005354302,-0.3598125,1.065566,-9.544492,29.28625,11.47126,882.3179
31.039906502,22.22199,-26.78752,-2.376928,-0.07052689,-0.4028838,0.7862248,-9.544492,29.28625,11.47126,882.3147
31.059918880,50.10984,-31.03978,0.06124099,0.4227931,0.05373016,1.564471,-11.38828,29.32205,10.64632,882.3147
31.079932213,-35.33902,3.864223,-2.194065,-0.08742741,-0.3444816,0.5687733,-11.38828,29.32205,10.64632,882.3179
31.099945068,56.82017,-43.44221,-1.340706,0.01710302,-0.193272,0.9292933,-11.38828,29.32205,10.64632,882.3179
31.119957447,100.2218,5.281644,2.49941,-0.2763153,-0.3025218,0.7313624,-13.55167,28.98545,12.67864,882.3162
31.139970779,44.2614,-28.67741,-1.645477,-0.07409346,0.03335,1.425122,-13.55167,28.98545,12.67864,882.3162
31.159983635,-20.44088,-10.90058,-0.9140264,-0.01984473,-0.5379547,0.5949116,-11.70172,29.6933,11.0177,882.3143
31.179996967,30.102,16.91631,1.950822,0.113432,-0.2480505,1.347506,-11.70172,29.6933,11.0177,882.3143
31.200009346,32.50294,-25.48821,0.1221952,0.08181787,-0.2037454,1.183519,-11.70172,29.6933,11.0177,882.3162
31.220022678,34.90389,1.442794,0.06124099,-0.1854682,-0.1325457,0.6610592,-10.64369,29.68239,8.974576,882.3162
31.240035534,32.01044,7.11248,2.07273,-0.01503973,-0.03330506,1.131014,-10.64369,29.68239,8.974576,882.3129
31.260047913,28.43981,-21.70842,-0.792118,0.07950196,-0.0757576,0.9821473,-11.37787,30.06873,7.351899,882.3129
31.280061245,9.971038,-6.530201,-0.6092554,-0.1811742,-0.1624952,0.7719403,-11.37787,30.06873,7.351899,882.3162
31.300074577,12.67979,-3.636299,0.8536458,0.1010493,-0.2480137,1.071128,-11.37787,30.06873,7.351899,882.3162
31.320086956,-27.76682,-18.34205,1.828913,0.09474795,-0.1248132,0.9373404,-11.67737,30.08023,5.732097,882.3143
31.340099812,-21.17963,-11.19588,-2.011203,0.006442123,-0.06082989,1.170949,-11.67737,30.08023,5.732097,882.3143
31.360113144,-35.27746,-47.45824,1.524142,-0.3150463,-0.0966861,1.099151,-13.15431,29.73788,6.091177,882.3126
31.380126000,-18.16306,-10.90058,-0.4263927,0.1982426,-0.1910966,1.089283,-13.15431,29.73788,6.091177,882.3126
31.400138855,0.9829016,18.86526,2.621318,-0.07209186,-0.110069,0.6582043,-13.15431,29.73788,6.091177,882.3141
31.420151711,-115.001,22.40882,10.78918,0.6146147,-1.453033,-1.278961,-12.4162,29.35433,6.967515,882.3141
31.440165043,1.229152,32.56701,2.926089,-0.2139602,-0.1154529,1.186743,-12.4162,29.35433,6.967515,882.3109
31.460177422,82.98426,62.45097,5.059486,0.07781469,-0.2270463,0.8639757,-14.61395,28.99335,15.5303,882.3109
31.480190754,70.05611,27.25168,3.413723,-0.3621568,0.07551657,0.7202249,-14.61395,28.99335,15.5303,882.3091
31.500203609,68.64017,25.71614,3.23086,-0.2311339,-0.1801163,0.8750306,-14.61395,28.99335,15.5303,882.3091
31.520215988,83.29207,-26.49222,3.352769,-0.2425723,0.03946221,0.8835782,-9.606589,30.3511,21.30092,882.3106
31.540229320,64.02298,-1.510167,3.962311,-0.08829082,0.07504649,1.414796,-9.606589,30.3511,21.30092,882.3106
31.560242176,55.52735,10.77415,2.255593,0.01606973,-0.1034097,0.9116761,1.298803,27.72277,2.109734,882.3089
31.580255508,6.831347,59.20272,2.011776,0.0950755,-0.4484847,0.8931131,1.298803,27.72277,2.109734,882.3089
31.600267887,45.61578,26.12955,8.046244,0.214477,-0.3479226,1.113155,1.298803,27.72277,2.109734,882.3072
31.620281219,109.6409,323.9652,-13.83632,0.1742042,0.04554171,2.240499,-0.3876123,21.72635,-6.069448,882.3072
31.640294075,16.31199,766.7322,-32.79308,0.7973459,0.4884728,0.6952446,-0.3876123,21.72635,-6.069448,882.3122
31.660306454,-37.1859,952.3553,1.097463,0.474994,-0.00942009,-0.3857423,1.144884,15.62258,-17.0813,882.3122
31.680319786,-20.44088,1290.529,-1.279752,0.5128701,0.1438053,-1.117726,1.144884,15.62258,-17.0813,882.3104
31.700333118,-31.39902,1399.375,-17.49357,0.4025472,0.02628177,-2.395418,1.144884,15.62258,-17.0813,882.3104
31.720345974,-29.30589,1363.349,-24.25949,0.4586321,-0.2103318,-2.951341,1.988548,12.84966,-31.88445,882.3101
31.740358353,-13.42274,1110.28,12.00827,0.3007092,-0.5281911,-3.091169,1.988548,12.84966,-31.88445,882.3101
31.760371685,-12.0068,557.0129,4.084219,-2.643252,1.895811,-2.210821,22.12967,8.855657,-24.7491,882.3084
31.780384541,-197.8027,-4.699365,-63.51401,-1.420144,-1.031353,-3.199064,22.12967,8.855657,-24.7491,882.3084
31.800397396,-134.0238,89.38198,4.449944,0.5872284,-0.03287134,-0.2155431,22.12967,8.855657,-24.7491,882.3084
31.820410252,-150.0917,305.834,27.61255,-0.3264948,0.09382276,-0.9404618,8.425163,-19.42396,-38.4446,882.3084
31.840423584,-138.7026,72.5501,18.04273,-0.4110231,0.6943695,-0.9826043,8.425163,-19.42396,-38.4446,882.3084
31.860435963,-0.8024132,63.15968,16.64079,-0.3682232,0.2704165,-1.327548,1.647249,9.611134,-31.46082,882.3084
31.880448818,-2.526166,2.742097,4.937578,-0.03282848,0.1571534,-0.9202132,1.647249,9.611134,-31.46082,882.3084
31.900462151,20.86762,8.411783,5.242349,-0.1848072,0.1164958,-0.9123106,2.60028,16.3641,-25.71189,882.3084
31.920475483,12.31042,-30.80354,-1.889294,-0.1320651,0.227994,-0.9556751,2.60028,16.3641,-25.71189,882.3117
31.940487862,85.75457,9.474849,11.33777,-0.03899596,0.1855409,-1.099232,2.60028,16.3641,-25.71189,882.3117
31.960500717,35.33482,6.167532,5.912846,-0.1259482,0.01074945,-1.012531,-1.034843,18.16992,-17.09391,882.3117
31.980514050,0.7982139,-13.14483,-0.1216217,-0.07979351,0.08656505,-0.8315629,-1.034843,18.16992,-17.09391,882.3117
